filename,notes,authors,licenses,urls
"torso/chainmail/female/thrust.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/male/walk.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/female/walk.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/male/slash.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/female/slash.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/male/shoot.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/female/shoot.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/male/hurt.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/female/hurt.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/male/climb.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/female/climb.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/male/idle.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/female/idle.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/male/jump.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/female/jump.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/male/sit.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/female/sit.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/male/emote.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"torso/chainmail/female/emote.png","minor edits by bluecarrot16, reduced colors by Napsio, adjusted Male colors and Idle/Sit/Emote/Climb by JaidynReiman" ,"Johannes Sjölund (wulax),Napsio (Vitruvian Studio),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites" 
"dress/bodice/female/spellcast.png","original princess.xcf by Sharm, extended to all poses by makrohn, edited to v3 bases and animation cleanup by bluecarrot16" ,"bluecarrot16,Matthew Krohn (makrohn),Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-dress-in-combat-poses,http://opengameart.org/content/lpc-clothing-updates" 
"dress/bodice/female/thrust.png","original princess.xcf by Sharm, extended to all poses by makrohn, edited to v3 bases and animation cleanup by bluecarrot16" ,"bluecarrot16,Matthew Krohn (makrohn),Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-dress-in-combat-poses,http://opengameart.org/content/lpc-clothing-updates" 
"dress/bodice/female/walk.png","original princess.xcf by Sharm, extended to all poses by makrohn, edited to v3 bases and animation cleanup by bluecarrot16" ,"bluecarrot16,Matthew Krohn (makrohn),Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-dress-in-combat-poses,http://opengameart.org/content/lpc-clothing-updates" 
"dress/bodice/female/slash.png","original princess.xcf by Sharm, extended to all poses by makrohn, edited to v3 bases and animation cleanup by bluecarrot16" ,"bluecarrot16,Matthew Krohn (makrohn),Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-dress-in-combat-poses,http://opengameart.org/content/lpc-clothing-updates" 
"dress/bodice/female/shoot.png","original princess.xcf by Sharm, extended to all poses by makrohn, edited to v3 bases and animation cleanup by bluecarrot16" ,"bluecarrot16,Matthew Krohn (makrohn),Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-dress-in-combat-poses,http://opengameart.org/content/lpc-clothing-updates" 
"dress/bodice/female/hurt.png","original princess.xcf by Sharm, extended to all poses by makrohn, edited to v3 bases and animation cleanup by bluecarrot16" ,"bluecarrot16,Matthew Krohn (makrohn),Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-dress-in-combat-poses,http://opengameart.org/content/lpc-clothing-updates" 
"dress/bodice/female/idle.png","original princess.xcf by Sharm, extended to all poses by makrohn, edited to v3 bases and animation cleanup by bluecarrot16" ,"bluecarrot16,Matthew Krohn (makrohn),Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-dress-in-combat-poses,http://opengameart.org/content/lpc-clothing-updates" 
"dress/sash/female/spellcast.png","adapted to v3 bases and recolored by bluecarrot16" ,"bluecarrot16,Thane Brimhall (pennomi),laetissima,Matthew Krohn (makrohn)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-2-characters" 
"dress/sash/female/thrust.png","adapted to v3 bases and recolored by bluecarrot16" ,"bluecarrot16,Thane Brimhall (pennomi),laetissima,Matthew Krohn (makrohn)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-2-characters" 
"dress/sash/female/walk.png","adapted to v3 bases and recolored by bluecarrot16" ,"bluecarrot16,Thane Brimhall (pennomi),laetissima,Matthew Krohn (makrohn)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-2-characters" 
"dress/sash/female/slash.png","adapted to v3 bases and recolored by bluecarrot16" ,"bluecarrot16,Thane Brimhall (pennomi),laetissima,Matthew Krohn (makrohn)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-2-characters" 
"dress/sash/female/shoot.png","adapted to v3 bases and recolored by bluecarrot16" ,"bluecarrot16,Thane Brimhall (pennomi),laetissima,Matthew Krohn (makrohn)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-2-characters" 
"dress/sash/female/hurt.png","adapted to v3 bases and recolored by bluecarrot16" ,"bluecarrot16,Thane Brimhall (pennomi),laetissima,Matthew Krohn (makrohn)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-2-characters" 
"dress/sash/female/idle.png","adapted to v3 bases and recolored by bluecarrot16" ,"bluecarrot16,Thane Brimhall (pennomi),laetissima,Matthew Krohn (makrohn)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-2-characters" 
"dress/slit/female/spellcast.png","original **TightDress** by Nila122, by ElizaWy, extended to all animation frames and edited for v3 bases by bluecarrot16" ,"Nila122,ElizaWy,bluecarrot16" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 2.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-and-hair,http://opengameart.org/content/lpc-clothing-updates" 
"dress/slit/female/thrust.png","original **TightDress** by Nila122, by ElizaWy, extended to all animation frames and edited for v3 bases by bluecarrot16" ,"Nila122,ElizaWy,bluecarrot16" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 2.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-and-hair,http://opengameart.org/content/lpc-clothing-updates" 
"dress/slit/female/walk.png","original **TightDress** by Nila122, by ElizaWy, extended to all animation frames and edited for v3 bases by bluecarrot16" ,"Nila122,ElizaWy,bluecarrot16" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 2.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-and-hair,http://opengameart.org/content/lpc-clothing-updates" 
"dress/slit/female/slash.png","original **TightDress** by Nila122, by ElizaWy, extended to all animation frames and edited for v3 bases by bluecarrot16" ,"Nila122,ElizaWy,bluecarrot16" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 2.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-and-hair,http://opengameart.org/content/lpc-clothing-updates" 
"dress/slit/female/shoot.png","original **TightDress** by Nila122, by ElizaWy, extended to all animation frames and edited for v3 bases by bluecarrot16" ,"Nila122,ElizaWy,bluecarrot16" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 2.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-and-hair,http://opengameart.org/content/lpc-clothing-updates" 
"dress/slit/female/hurt.png","original **TightDress** by Nila122, by ElizaWy, extended to all animation frames and edited for v3 bases by bluecarrot16" ,"Nila122,ElizaWy,bluecarrot16" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 2.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-and-hair,http://opengameart.org/content/lpc-clothing-updates" 
"dress/slit/female/idle.png","original **TightDress** by Nila122, by ElizaWy, extended to all animation frames and edited for v3 bases by bluecarrot16" ,"Nila122,ElizaWy,bluecarrot16" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 2.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-and-hair,http://opengameart.org/content/lpc-clothing-updates" 
"dress/kimono/sleeves/trim/universal/female/spellcast.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/trim/universal/female_front/spellcast.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/trim/universal/female/thrust.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/trim/universal/female_front/thrust.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/trim/universal/female/walk.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/trim/universal/female_front/walk.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/trim/universal/female/slash.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/trim/universal/female_front/slash.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/trim/universal/female/shoot.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/trim/universal/female_front/shoot.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/trim/universal/female/hurt.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/trim/universal/female_front/hurt.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/trim/universal/female/idle.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/trim/universal/female_front/idle.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female/spellcast.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female_front/spellcast.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female/thrust.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female_front/thrust.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female/walk.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female_front/walk.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female/slash.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female_front/slash.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female/shoot.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female_front/shoot.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female/hurt.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female_front/hurt.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female/idle.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves/universal/female_front/idle.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female/spellcast.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female_front/spellcast.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female/thrust.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female_front/thrust.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female/walk.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female_front/walk.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female/slash.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female_front/slash.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female/shoot.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female_front/shoot.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female/hurt.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female_front/hurt.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female/idle.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/trim/universal/female_front/idle.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/universal/female/spellcast.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/universal/female_front/spellcast.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/universal/female/thrust.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/universal/female_front/thrust.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/universal/female/walk.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/universal/female_front/walk.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/universal/female/slash.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/universal/female_front/slash.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/universal/female/shoot.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
